    1,    1,    3.65450097001827,   -63.3675273195856
    1,    2,    -2.0570568805614,    24.1557250831639
    1,   39,   -1.59744408945687,    39.9361022364217
    2,    1,    -2.0570568805614,    24.1557250831639
    2,    2,    64.6456954515922,   -212.387436062342
    2,    3,   -5.65955594253374,     65.737919024815
    2,   25,   -56.9290826284971,    69.9414443721535
    2,   30,                   0,    54.1653125338533
    3,    2,   -5.65955594253374,     65.737919024815
    3,    3,    14.6906200520067,   -186.842989405367
    3,    4,   -2.85475866309456,    46.7741227107032
    3,   18,   -6.17630544637844,    74.6771476698484
    4,    3,   -2.85475866309456,    46.7741227107032
    4,    4,     12.507557226399,    -201.57062289029
    4,    5,   -4.86381322957198,    77.8210116731518
    4,   14,   -4.78898533373242,    77.2223885064352
    5,    4,   -4.86381322957198,    77.8210116731518
    5,    5,     40.620755600429,   -548.843840159267
    5,    6,   -29.4117647058824,    382.352941176471
    5,    8,   -6.34517766497462,    88.8324873096447
    6,    5,   -29.4117647058824,    382.352941176471
    6,    6,    46.8057425243831,   -646.447134668661
    6,    7,   -7.05882352941176,    108.235294117647
    6,   11,    -10.335154289089,    121.068950243614
    6,   31,                   0,    37.3831775700935
    7,    6,   -7.05882352941176,    108.235294117647
    7,    7,     25.820549608211,   -323.899644023838
    7,    8,   -18.7617260787993,    215.759849906191
    8,    5,   -6.34517766497462,    88.8324873096447
    8,    7,   -18.7617260787993,    215.759849906191
    8,    8,    26.8454031919893,   -331.727393724627
    8,    9,   -1.73849944821539,    27.4380565087908
    9,    8,   -1.73849944821539,    27.4380565087908
    9,    9,    3.33594353767226,   -66.5839587452125
    9,   39,   -1.59744408945687,    39.9361022364217
   10,   10,    42.8954423592493,   -504.725141775591
   10,   11,   -21.4477211796247,    230.563002680965
   10,   13,   -21.4477211796247,    230.563002680965
   10,   32,                   0,    46.7289719626168
   11,    6,    -10.335154289089,    121.068950243614
   11,   10,   -21.4477211796247,    230.563002680965
   11,   11,    32.6272873094787,   -374.483599845379
   11,   12,  -0.844411840765037,    22.9574469207994
   12,   11,  -0.844411840765037,    22.9574469207994
   12,   12,    1.68882368153007,   -45.9148938415989
   12,   13,  -0.844411840765037,    22.9574469207994
   13,   10,   -21.4477211796247,    230.563002680965
   13,   12,  -0.844411840765037,    22.9574469207994
   13,   13,    31.0452938840349,    -351.62786596045
   13,   14,   -8.75316086364521,    98.2299163586851
   14,    4,   -4.78898533373242,    77.2223885064352
   14,   13,   -8.75316086364521,    98.2299163586851
   14,   14,    17.3385733376134,   -220.882143166852
   14,   15,    -3.7964271402358,    45.7680383017316
   15,   14,    -3.7964271402358,    45.7680383017316
   15,   15,    13.8895077727355,   -150.916158241173
   15,   16,   -10.0930806324997,    105.416619939442
   16,   15,   -10.0930806324997,    105.416619939442
   16,   16,    36.0258383218463,   -510.427788607955
   16,   17,   -8.78293601003764,    111.668757841907
   16,   19,   -4.17961913220658,    50.9391081737677
   16,   21,   -4.37421400842036,    73.8148613920936
   16,   24,   -8.59598853868195,    169.054441260745
   17,   16,   -8.78293601003764,    111.668757841907
   17,   17,    23.4373141678223,   -289.922810338163
   17,   18,    -10.335154289089,    121.068950243614
   17,   27,   -4.31922386869559,    57.4789022526414
   18,    3,   -6.17630544637844,    74.6771476698484
   18,   17,    -10.335154289089,    121.068950243614
   18,   18,    16.5114597354675,   -195.573297913463
   19,   16,   -4.17961913220658,    50.9391081737677
   19,   19,    10.4674032432735,   -176.474749908027
   19,   20,   -3.45874068239965,    68.1866020244503
   19,   33,   -3.23655868736276,    65.6559048007875
   20,   19,   -3.45874068239965,    68.1866020244503
   20,   20,    6.43711577449354,   -127.694811168915
   20,   34,    -2.7708506511499,    55.4170130229981
   21,   16,   -4.37421400842036,    73.8148613920936
   21,   21,    8.44256225903061,   -144.755355777773
   21,   22,   -4.06834825061025,    71.1960943856794
   22,   21,   -4.06834825061025,    71.1960943856794
   22,   22,    10.5534325567062,   -241.951543369787
   22,   23,   -6.48508430609598,    103.761348897536
   22,   35,                   0,    68.5588920883038
   23,   22,   -6.48508430609598,    103.761348897536
   23,   23,     8.9495283971831,   -168.699822316397
   23,   24,   -1.78885058218955,    28.4589865348338
   23,   36,  -0.675593508897567,    36.7522868840276
   24,   16,   -8.59598853868195,    169.054441260745
   24,   23,   -1.78885058218955,    28.4589865348338
   24,   24,    10.3848391208715,   -197.298927795579
   25,    2,   -56.9290826284971,    69.9414443721535
   25,   25,    61.0372315096054,   -141.672774319357
   25,   26,   -3.03740757263675,    30.6588326863022
   25,   37,   -1.09215613464101,     42.230037206119
   26,   25,   -3.03740757263675,    30.6588326863022
   26,   26,    12.8033618518532,   -133.586524462461
   26,   27,   -6.42054574638844,    67.4157303370787
   26,   28,   -1.89824522679616,    20.9248427325902
   26,   29,   -1.44716330603188,    15.8680187064899
   27,   17,   -4.31922386869559,    57.4789022526414
   27,   26,   -6.42054574638844,    67.4157303370787
   27,   27,     10.739769615084,    -124.61403258972
   28,   26,   -1.89824522679616,    20.9248427325902
   28,   28,    7.98599580295827,   -86.0709810897672
   28,   29,   -6.08775057616211,     65.660738357177
   29,   26,   -1.44716330603188,    15.8680187064899
   29,   28,   -6.08775057616211,     65.660738357177
   29,   29,    10.6862869354333,   -142.341531601833
   29,   38,   -3.21440051430408,    62.6808100289296
   30,    2,                   0,    54.1653125338533
   30,   30,                   0,   -55.2486187845304
   31,    6,                   0,    37.3831775700935
   31,   31,                   0,                 -40
   32,   10,                   0,    46.7289719626168
   32,   32,                   0,                 -50
   33,   19,   -3.23655868736276,    65.6559048007875
   33,   33,    3.46311779547816,   -70.2518181368426
   34,   20,    -2.7708506511499,    55.4170130229981
   34,   34,     2.7708506511499,   -55.4170130229981
   35,   22,                   0,    68.5588920883038
   35,   35,                   0,   -69.9300699300699
   36,   23,  -0.675593508897567,    36.7522868840276
   36,   36,   0.675593508897567,   -36.7522868840276
   37,   25,   -1.09215613464101,     42.230037206119
   37,   37,    1.11399925733383,   -43.0746379502414
   38,   29,   -3.21440051430408,    62.6808100289296
   38,   38,    3.27868852459016,   -63.9344262295082
   39,    1,   -1.59744408945687,    39.9361022364217
   39,    9,   -1.59744408945687,    39.9361022364217
   39,   39,    3.19488817891374,   -78.8972044728434
